,gas_key,gas_name,gas_lat,gas_long,attr_cnt_1mile,attr_cnt_5mile,attr_name,attr_lat,attr_long,distance_to_nearest_attr,crime_coord,crime_county,crime_population,violent_crime,murder_nonnegligent_manslaughter,Rape1,Robbery,aggravated_assault,property_crime,Burglary,larceny_theft,motor_vehicle_theft,Arson,total_crime,exit_name,exit_lat,exit_long,distance_to_nearest_exit,highway,num_EV_in_2_miles_of_gas,num_EV_in_5_miles_of_gas,num_EV_in_10_miles_of_gas,num_EV_in_20_miles_of_gas,num_EV_in_50_miles_of_gas,Closest_EV_Station_name,Closest_EV_Station_lat,Closest_EV_Station_long,distance_to_closest_ev_station,nri_geoid,nri_county,nri_population,nri_build_value,nri_agri_value,nri_area,nri_risk_score,nri_risk_rating,nri_intpt_lat,nri_intpt_long,nri_zipcode,census_tract_area,census_tract_category,traff_cnt_10m_avg,traff_cnt_10m_max,traff_cnt_5m_avg,traff_cnt_5m_max,num_ev_fast_charger_cnt_5mile,num_ev_2_charger_cnt_5mile
50,50,76,47.4624782975452,-122.2043609,0,5,SyKart Indoor Racing Center,47.4470029,-122.2425564,2.0826,"47.4624782975452,-122.2043609",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,,,,,,29,72,171,500,500,City of Renton - City Hall,47.474537,-122.204976,0.8346,53033025806.0,King,4954.0,685583000.0,8834.691369471668,1.133861110176,31.202084335410408,Relatively High,47.4550034,-122.2107374,98055.0,0.0003697186424999,2.0,40961.42,234000,50495.544554455446,220000,21,171
51,51,76,47.4693727975452,-122.2535219,0,4,SyKart Indoor Racing Center,47.4470029,-122.2425564,1.6301,"47.4693727975452,-122.2535219",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,1,47.4623828,-122.2498889,0.5125,I5,27,84,185,500,500,FORT DENT STATION EV 1,47.466305,-122.248888,0.3033,53033026200.0,King,4998.0,2037715000.0,53395.6136140449,5.892584476459996,49.61645775267908,Very High,47.4591441,-122.2435898,98057.0,0.0018956128834999,2.0,45146.26,240000,42050.03745318352,220000,39,176
52,52,76,47.2714384975452,-122.5164306,0,10,The Pine Room Event Center,47.2556244,-122.4733302,2.3,"47.2714384975452,-122.5164306",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,,,,,,11,76,98,235,500,Westgate North,47.2726537,-122.5143588,0.1285,53053060903.0,Pierce,3043.0,335231000.0,1002.8972973587884,0.893065895162,29.62872719800572,Relatively High,47.2860173,-122.5263961,98407.0,0.0002742570168332,2.0,41812.987421383645,219000,42379.74358974359,219000,19,147
53,53,76,47.3087103975452,-122.5780979,0,4,The Mountaineer Tree,47.3170829,-122.5402437,1.8673,"47.3087103975452,-122.5780979",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,,,,,,5,15,88,243,500,"Kroger Fred Meyer 691 (Gig Harbor, WA)",47.306695,-122.580172,0.17,53053072407.0,Pierce,4790.0,569533000.0,7261.878194744587,2.124972975014,32.90841211578712,Relatively High,47.2984283,-122.5635099,98335.0,0.000665615833065,2.0,38093.25688073395,219000,29073.4375,84000,4,23
54,54,76,47.3227836975452,-122.5880995,0,4,The Mountaineer Tree,47.3170829,-122.5402437,2.2784,"47.3227836975452,-122.5880995",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,,,,,,6,9,81,249,500,Best Western Wesley Inn - Tesla Destination,47.318297,-122.585569,0.3323,53053072507.0,Pierce,2643.0,485804000.0,4019.948650708189,1.599253402998,33.98624178995981,Relatively High,47.3287892,-122.5856632,98332.0,0.00055799485089,2.0,38588.54651162791,219000,29024.0,84000,4,13
55,55,76,47.0794798975452,-123.0207959,0,0,,,,,"47.0794798975452,-123.0207959",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0,,,,,,0,8,45,61,500,The Evergreen State College,47.071917,-122.976675,2.1432,53067011902.0,,,,,,,,,,,0.0075120655405,1.0,28710.46052631579,133000,22480.322580645163,54000,4,13
56,56,76,47.1425696975452,-123.0940068,0,0,,,,,"47.1425696975452,-123.0940068",Mason,10432.0,53.0,0.0,20.0,5.0,28.0,583.0,66.0,485.0,32.0,1.0,1273.0,,,,,,0,0,5,58,500,The Evergreen State College,47.071917,-122.976675,7.3754,53045961300.0,Mason,3276.0,267584000.0,5358038.467951887,68.48115845081804,20.25944508292413,Relatively Moderate,47.1180472,-123.1806206,98502.0,0.021924554158,0.0,15768.87323943662,54000,12817.857142857143,29000,0,0
57,57,76,47.5776842975452,-122.1370505,0,2,Fantastic Erratic,47.5302635,-122.0803656,4.2145,"47.5776842975452,-122.1370505",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,,47.578947,-122.1347114,0.1398,I90,24,198,500,500,500,EASTGATE 15395 DUAL - #1,47.582147,-122.136648,0.3093,53033024800.0,King,5668.0,769447000.0,5613.193302121576,1.457778680362,32.00766992208682,Relatively High,47.5743868,-122.1520699,98006.0,0.0004472795575,2.0,48622.48,240000,47565.56962025316,185000,42,405
58,58,76,47.5462426975452,-122.2758751,0,6,Seattle Escape Games,47.5570432,-122.338531,3.019,"47.5462426975452,-122.2758751",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,161,47.5421855,-122.3038874,1.3377,I90,6,83,500,500,500,King Plaza,47.53846,-122.28305,0.6341,53033010200.0,King,4835.0,615004000.0,7406.574817564388,1.074633835580001,29.17518988849903,Relatively High,47.5564564,-122.2517138,98118.0,0.0005835646489998,2.0,46551.88,240000,53999.71264367816,240000,35,214
59,59,76,47.7084322975452,-122.3322502,0,5,Historic Carousel,47.6701584,-122.3521552,2.805,"47.7084322975452,-122.3322502",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,,47.7084293,-122.3303797,0.0871,I5,21,68,500,500,500,Northgate Mall - Tesla Supercharger,47.706729,-122.327754,0.2402,53033001201.0,,,,,,,,,,,0.0001208094305,2.0,47066.12,240000,41858.717948717946,199000,53,128
60,60,76,47.7490672975452,-122.3451868,0,0,,,,,"47.7490672975452,-122.3451868",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,,47.7500071,-122.3295278,0.7312,I5,6,49,368,500,500,Geo Apartments,47.7592911,-122.3448427,0.7074,53033020700.0,King,3569.0,418352000.0,0.0,0.660694653584,33.992173343771256,Relatively High,47.7561637,-122.3473227,98133.0,0.0002060612269999,2.0,43766.43956043956,201000,40120.91954022989,199000,35,72
61,61,76,47.5416129975452,-122.6265391,0,2,USS Parche Sail,47.5632574,-122.6268697,1.4972,"47.5416129975452,-122.6265391",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0,,,,,,5,13,23,434,500,Kitsap Transit Restil Road,47.536111,-122.618888,0.522,53035092500.0,Kitsap,5609.0,543912000.0,29457.867210460183,4.692477143430001,23.430601742947367,Relatively Moderate,47.5538839,-122.5930481,98366.0,0.0019416494705,2.0,21868.35106382979,83000,23423.03921568628,83000,4,24
62,62,76,47.8490120975452,-122.0116555,0,0,,,,,"47.8490120975452,-122.0116555",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,,,,,2,4,32,399,500,Snohomish County - Evergreen Fairgrounds,47.868914,-121.987449,1.7769,53061052204.0,Snohomish,5345.0,610928000.0,2638063.4186016065,3.781877584244002,22.690137021515422,Relatively Moderate,47.8652822,-122.0178334,98296.0,0.0010744820464998,2.0,25190.153846153848,160000,21000.0,46000,15,5
63,63,76,47.8472637975452,-122.118836,0,0,,,,,"47.8472637975452,-122.118836",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,,,,,1,12,103,500,500,Albertsons 17520 SR 9 SE,47.838858,-122.1248,0.644,53061052122.0,,,,,,,,,,,0.0010331387265,2.0,36474.974093264245,187000,20162.69230769231,41000,3,21
64,64,76,47.7648821975452,-122.3646583,0,0,,,,,"47.7648821975452,-122.3646583",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,,,,,,4,44,222,500,500,Geo Apartments,47.7592911,-122.3448427,0.9992,53033020800.0,King,4309.0,561843000.0,11244.658570466352,1.202371049056,31.887512802355744,Relatively High,47.756977,-122.3716178,98177.0,0.0003999927370443,2.0,43504.914004914,201000,39353.125,199000,35,77
65,65,76,47.9859769975452,-122.03764,0,2,Lake Stevens Monster,47.9969252,-122.1157727,3.6953,"47.9859769975452,-122.03764",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,,,,,0,6,26,124,500,NORTH COVE PARK STATION 1,48.014624,-122.065442,2.3627,53061052607.0,Snohomish,5851.0,622573000.0,408979.55061302753,3.921328360196001,19.0205313694624,Relatively Moderate,47.9688262,-122.0745008,98205.0,0.0012313819694999,2.0,29443.08056872038,182000,17440.0,37000,6,11
66,66,76,48.0525207975452,-122.186268,0,1,Abby Lola Bertain Memorial Wishing Well,48.0089435,-122.1157481,4.4414,"48.0525207975452,-122.186268",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,199,48.0557297,-122.1847277,0.2331,I5,2,9,26,100,500,NE STATION NE STATION,48.052498,-122.189401,0.1449,53061940001.0,Snohomish,6462.0,610316000.0,1834429.5153764647,19.481184905916027,34.202231581467856,Relatively High,48.0752244,-122.2219406,98271.0,0.0066837547261796,1.0,30930.125,182000,37607.24637681159,143000,5,26
67,67,76,48.4302542975452,-122.3653418,0,1,Skagit County Fairgrounds,48.4081452,-122.3401183,1.9182,"48.4302542975452,-122.3653418",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0,,,,,,6,14,16,34,242,"Walmart 2596 - Mount Vernon, WA",48.44174,-122.344757,1.2343,53057952600.0,Skagit,3821.0,440632000.0,4995570.341433937,6.549787995759998,25.815694940178297,Relatively High,48.4048148,-122.3405544,98273.0,0.002190669233,2.0,20283.76712328767,72000,23601.219512195123,72000,5,24
68,68,76',47.3230588975452,-122.2218235,0,2,Kent Conference & Event Center,47.3698333,-122.2054469,3.3252,"47.3230588975452,-122.2218235",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,,,,,,4,27,98,344,500,Walgreens #7594,47.320611,-122.220406,0.1819,53033030501.0,King,1686.0,738295000.0,562821.1286403534,4.381162714728003,43.43456183394972,Very High,47.3273852,-122.2353377,98002.0,0.001355884092,2.0,36857.21413721413,217000,38488.37988826816,196000,36,47
69,69,76 Gas Station,48.9442170975452,-122.449191,0,0,,,,,"48.9442170975452,-122.449191",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0,,,,,,1,1,3,33,76,Porch Swing Properties,48.942575,-122.455243,0.2975,53073010302.0,Whatcom,4483.0,476343000.0,353779.8705157436,1.644624249018,26.609880460813606,Relatively High,48.9512958,-122.4557754,98264.0,0.0005347239669999,2.0,11051.204819277107,41000,8311.666666666666,18000,0,1
70,70,7-Eleven,47.1626200975452,-122.2926599,0,3,Paintball Sports Park,47.2006919,-122.2776687,2.7261,"47.1626200975452,-122.2926599",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,,,,,,12,17,78,194,500,"Cafaro SOUTH HILL MALL (PUYALLUP, WA)",47.155976,-122.297569,0.5143,53053071207.0,Pierce,5671.0,569997000.0,3485.211237716332,1.873584279426,31.131653741435866,Relatively High,47.1609922,-122.2813728,98373.0,0.0005802592079998,2.0,39801.135802469136,219000,36679.61165048544,104000,7,27
71,71,7-Eleven,47.8827630975452,-122.2804117,0,0,,,,,"47.8827630975452,-122.2804117",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,,,,,5,32,100,500,500,HARBOUR POINT HBP STATION A,47.890423,-122.286971,0.611,53061042005.0,Snohomish,5177.0,797979000.0,10856.977059650952,2.459283252734001,21.78165463487498,Relatively Moderate,47.8851794,-122.3162308,98275.0,0.0007761593980727,2.0,34273.70203160271,187000,36518.71508379888,182000,34,63
72,72,7-Eleven,47.9218347975452,-122.3007033,0,0,,,,,"47.9218347975452,-122.3007033",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,,,,,3,14,69,254,500,Walgreens #6307,47.905376,-122.293871,1.1817,53061042001.0,Snohomish,5921.0,740888000.0,0.0,1.873966520406001,22.22016971721792,Relatively Moderate,47.9114849,-122.3146889,98275.0,0.0005920880006069,2.0,33654.30167597765,187000,33292.380952380954,182000,17,18
73,73,7-Eleven,47.0374532975452,-122.800855,0,0,,,,,"47.0374532975452,-122.800855",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0,,,,,,9,39,57,90,500,DEPT OF ECOLOGY HQ 3,47.047742,-122.806456,0.7591,53067011410.0,Thurston,5159.0,475380000.0,0.0,1.022402343122,23.060958703294386,Relatively Moderate,47.0298796,-122.8092591,98503.0,0.0003160575964999,2.0,35151.976744186046,133000,40796.969696969696,133000,29,66
74,74,7-Eleven,47.2554532975452,-122.4775168,4,9,The Pine Room Event Center,47.2556244,-122.4733302,0.1969,"47.2554532975452,-122.4775168",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,,,,,,43,77,108,239,500,3102 6th Avenue,47.2551169,-122.4766114,0.0485,53053060700.0,Pierce,6523.0,931743000.0,0.0,0.813079074332,34.48319863684687,Relatively High,47.261373,-122.4785267,98403.0,0.0002499524939999,2.0,41843.32432432433,219000,41782.8323699422,219000,16,150
75,75,7-Eleven,47.5799156975452,-122.075005,0,1,Fantastic Erratic,47.5302635,-122.0803656,3.4436,"47.5799156975452,-122.075005",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,13,47.5597172,-122.0888533,1.5394,I90,1,72,279,500,500,Pine Lake Village,47.583103,-122.033895,1.9308,53033032207.0,King,3254.0,473767000.0,13619.90818645248,1.765610469023999,21.286441388088143,Relatively Moderate,47.5834873,-122.0602972,98075.0,0.000711458207,2.0,43722.16560509554,185000,35817.142857142855,185000,21,145
76,76,7-Eleven,47.6312503975452,-122.1540725,0,2,Microsoft Visitor Center,47.6426765,-122.1367218,1.1308,"47.6312503975452,-122.1540725",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,14,47.6405991,-122.1867051,1.6528,I90,71,218,500,500,500,EASTSIDE HD DCFAST HOG,47.630585,-122.15664,0.1282,53033023701.0,,,,,,,,,,,0.0004927817559999,2.0,50194.833333333336,240000,45351.485714285714,185000,36,440
77,77,7-Eleven,47.6648265975452,-122.3280501,0,19,Three Brick Monoliths,47.6562225,-122.309832,1.0366,"47.6648265975452,-122.3280501",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,,47.6680396,-122.3225548,0.339,I5,29,282,500,500,500,Bedrooms & More,47.66159,-122.324877,0.2683,53033005201.0,,,,,,,,,,,9.220138550001416e-05,2.0,50197.38,240000,48787.35294117647,201000,102,626
78,78,7-Eleven,47.9221907975452,-122.2274112,0,0,,,,,"47.9221907975452,-122.2274112",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,,,,,6,19,66,247,500,Chevrolet of Everett,47.931316,-122.219758,0.724,53061041805.0,Snohomish,5573.0,750371000.0,1310.1910030094289,1.283186058676,29.529407818333787,Relatively High,47.914062,-122.2228507,98203.0,0.0003928219904998,2.0,35173.06010928962,187000,36338.90909090909,182000,19,23
79,79,7-Eleven,46.2940790975452,-119.2793752,0,0,,,,,"46.2940790975452,-119.2793752",Benton,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,,,,,,2,8,23,23,43,Homewood Suites Richland - Tesla Destination,46.281441,-119.273011,0.9256,53005010500.0,Benton,3022.0,494954000.0,0.0,1.00502929753,14.613477350382118,Relatively Low,46.2841983,-119.2819,99352.0,0.0003024712015,2.0,17597.553648068668,75000,22131.2987012987,75000,4,13
80,80,7-Eleven,46.3186836975452,-119.2733006,0,0,,,,,"46.3186836975452,-119.2733006",Benton,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0,,,,,,2,8,20,23,42,WSU Wine Science,46.3343983,-119.269803,1.0998,53005010203.0,,,,,,,,,,,0.0005081141629998,2.0,19389.128205128207,75000,22485.0,75000,4,13
81,81,7-Eleven,46.9993060975452,-120.5485852,0,0,,,,,"46.9993060975452,-120.5485852",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0,106,47.002554,-120.5864223,1.799,I90,5,5,5,5,56,Ellensburg,46.994236,-120.549197,0.3519,53037975600.0,Kittitas,2615.0,402555000.0,321875.7818464475,3.125365959728,23.59485295219796,Relatively Moderate,46.9829953,-120.5539575,98926.0,0.0009801647684999,2.0,11640.238095238095,33000,13311.53846153846,33000,22,2
82,82,7-Eleven,46.9749480975452,-123.8413082,0,0,,,,,"46.9749480975452,-123.8413082",Grays Harbor,23430.0,83.0,1.0,26.0,15.0,41.0,790.0,143.0,603.0,44.0,6.0,1752.0,,,,,,2,2,2,6,70,"Aberdeen, WA - Tesla Supercharger",46.976679,-123.813485,1.3186,53027001200.0,Grays Harbor,4448.0,421218000.0,489.58875602485085,1.385800773318,80.32990927235353,Very High,46.968163,-123.8407977,98520.0,0.000521416067476,2.0,9631.351351351352,27000,10258.387096774191,27000,12,0
83,83,7-Eleven,47.0022181975452,-120.5332538,0,0,,,,,"47.0022181975452,-120.5332538",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0,109,46.973395,-120.5396861,2.0167,I90,5,5,5,5,58,Ellensburg,46.994236,-120.549197,0.933,53037975403.0,,,,,,,,,,,0.000477876962,2.0,11640.238095238095,33000,13311.53846153846,33000,22,2
84,84,7-Eleven,47.2144543975452,-122.4724303,0,9,Events on 6th,47.2550164,-122.4698862,2.8082,"47.2144543975452,-122.4724303",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,132,47.2152413,-122.4626503,0.4627,I5,21,78,114,208,500,Tacoma Mall,47.21543,-122.47068,0.1064,53053062600.0,Pierce,2977.0,1060311000.0,0.0,2.681918546279999,36.85974607880021,Very High,47.2203846,-122.4773836,98409.0,0.0008296612294999,2.0,41162.54237288136,219000,46042.65,219000,16,153
85,85,7-Eleven,47.2423775975452,-122.4659711,4,8,Events on 6th,47.2550164,-122.4698862,0.8934,"47.2423775975452,-122.4659711",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,,47.2308114,-122.4541824,0.9729,I5,54,79,113,233,500,"Walmart 4137 - Tacoma, WA",47.239472,-122.480252,0.7001,53053061700.0,Pierce,4578.0,431744000.0,0.0,1.019874147226,29.60535186075744,Relatively High,47.2386879,-122.4578238,98405.0,0.0003135934669999,2.0,42327.42924528302,219000,44982.63157894737,219000,16,153
86,86,7-Eleven,47.5189860975452,-122.6091848,0,1,USS Parche Sail,47.5632574,-122.6268697,3.1717,"47.5189860975452,-122.6091848",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0,,,,,,3,11,21,476,500,Mile Hill Plaza,47.5353075,-122.6101813,1.1299,53035092400.0,Kitsap,6029.0,471578000.0,9978.019985505984,2.357639584622,21.16759245374301,Relatively Moderate,47.5212725,-122.5964115,98366.0,0.0007275393124999,2.0,21590.060240963856,83000,22742.021276595744,83000,4,24
87,87,7-Eleven,48.5127994975452,-122.6145022,1,10,Crown Yacht Charters,48.5135913,-122.6113619,0.154,"48.5127994975452,-122.6145022",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0,,,,,,12,12,13,64,165,Safeway 911 11thSt,48.5127157,-122.6117844,0.1247,53057940600.0,Skagit,1530.0,343938000.0,22443.92925192236,1.005167522046,25.60810449043123,Relatively High,48.4991324,-122.6038743,98221.0,0.0003900344453026,2.0,14961.53846153846,37000,14535.714285714286,34000,0,21
88,88,Acme General Store,48.7157781975452,-122.2037452,0,0,,,,,"48.7157781975452,-122.2037452",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0,,,,,,0,0,0,36,102,BARKLEY VILLAGE CORNERSTONE 1,48.772296,-122.443265,11.6035,53073010103.0,,,,,,,,,,,0.4757646930879643,0.0,13235.0,47000,2366.6666666666665,2700,0,0
89,89,Airport Fuel Farm,46.9688920975452,-122.9177646,0,0,,,,,"46.9688920975452,-122.9177646",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0,101,46.9761338,-122.9303556,0.7772,I5,2,25,53,64,346,Pilot Travel Center - Tesla Supercharger,46.952938,-122.935249,1.3781,53067010801.0,,,,,,,,,,,0.0010317479089999,2.0,29502.453987730063,133000,28587.17948717949,133000,16,35
90,90,Albertsons Gas,47.1187781975452,-122.4332768,0,5,,47.1317937,-122.4819816,2.4627,"47.1187781975452,-122.4332768",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,,,,,,3,9,91,158,500,PACIFIC LUTH U STATION 2,47.145084,-122.438862,1.8385,53053071408.0,Pierce,4005.0,290843000.0,0.0,1.128905104904,28.815794243718408,Relatively High,47.1098273,-122.4204449,98445.0,0.0003479553279999,2.0,44393.94736842105,219000,46655.95238095238,170000,0,17
91,91,Ameristar,46.3089197975452,-119.979314,0,0,,,,,"46.3089197975452,-119.979314",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0,69,46.3060765,-119.9861759,0.3823,I82,2,2,2,6,44,Sunnyside High School,46.3232859,-119.993958,1.2153,53077002005.0,,,,,,,,,,,0.0005283656184999,2.0,9218.214285714286,28000,9479.39393939394,28000,0,8
92,92,Anderson Island Gas Station,47.1650774975452,-122.6996591,0,0,,,,,"47.1650774975452,-122.6996591",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0,,,,,,0,1,18,173,500,Steilacoom EV Station,47.1727264,-122.5984377,4.7892,53053072603.0,Pierce,6462.0,499396000.0,1873765.9918397856,35.03878121052798,31.59927280198162,Relatively High,47.2094984,-122.6842971,98388.0,0.0117778188786746,0.0,45729.61165048544,146000,0.0,0,0,1
93,93,Andy's,47.4599067975452,-122.3362076,0,1,SyKart Indoor Racing Center,47.4470029,-122.2425564,4.4703,"47.4599067975452,-122.3362076",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0,,,,,,7,53,152,500,500,Burien Nissan,47.458466,-122.333257,0.1702,53033027902.0,,,,,,,,,,,0.0001777876474999,2.0,45027.11670480549,240000,36893.90243902439,220000,24,94
94,94,Arco,47.8206265975452,-122.2982662,0,0,,,,,"47.8206265975452,-122.2982662",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0,,47.8162173,-122.2884729,0.5477,I5,22,48,135,500,500,Lynnwood Apartments,47.816836,-122.290084,0.4617,53061051402.0,,,,,,,,,,,0.0003044377505,2.0,38749.75555555556,199000,39533.84615384616,187000,21,93
