gas_key,gas_name_x,gas_lat,gas_long,attr_cnt_1mile_x,attr_cnt_5mile_x,attr_name_x,attr_lat_x,attr_long_x,distance_to_nearest_attr_x,crime_coord_x,crime_county_x,crime_population_x,violent_crime_x,murder_nonnegligent_manslaughter_x,Rape1_x,Robbery_x,aggravated_assault_x,property_crime_x,Burglary_x,larceny_theft_x,motor_vehicle_theft_x,Arson_x,total_crime_x,exit_name_x,exit_lat_x,exit_long_x,distance_to_nearest_exit_x,exit_x,num_EV_in_2_miles_of_gas_x,num_EV_in_5_miles_of_gas_x,num_EV_in_10_miles_of_gas_x,num_EV_in_20_miles_of_gas_x,num_EV_in_50_miles_of_gas_x,Closest_EV_Station_name_x,Closest_EV_Station_lat_x,Closest_EV_Station_long_x,distance_to_closest_ev_station_x,nri_geoid_x,nri_county_x,nri_population_x,nri_build_value_x,nri_agri_value_x,nri_area_x,nri_risk_score_x,nri_risk_rating_x,nri_intpt_lat_x,nri_intpt_long_x,nri_zipcode_x,census_tract_area_x,census_tract_category_x,traff_cnt_10m_avg_x,traff_cnt_10m_max_x,traff_cnt_5m_avg_x,traff_cnt_5m_max_x,num_ev_2_charger_cnt_5mile,num_ev_fast_charger_cnt_5mile
104,Arco,46.5709655,-120.5098608,0,1,Yakima Ice Rink,46.5964985,-120.4801896,2.2603,"46.5709654975452,-120.5098608",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,36,46.5684988,-120.4721887,1.7995,I82,1,9,13,16,29,Valley Nissan,46.590246,-120.500687,1.4031,53077001202,Yakima,6318,368278000,3381.396803,1.076378244,22.09203941,Relatively Moderate,46.5775804,-120.5085831,98902,0.000327553,2,14272.02703,51000,16100,51000,13,13
105,Arco,47.9635065,-122.2113097,0,1,Lake Stevens Monster,47.9969252,-122.1157727,4.9911,"47.9635064975452,-122.2113097",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,,47.9570491,-122.1994275,0.7088,I5,6,16,49,185,500,EVERETT YMCA EVERETT YMCA #4,47.955032,-122.207117,0.6175,53061041000,Snohomish,5380,590812000,0,1.186092217,24.881801,Relatively High,47.9602219,-122.2134422,98201,0.000370282,2,33683.79747,182000,30890.86667,182000,30,16
107,ARCO,47.7341622,-122.3104218,0,1,Historic Carousel,47.6701584,-122.3521552,4.8347,"47.7341621975452,-122.3104218",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.7321229,-122.323915,0.6434,I5,17,49,500,500,500,Array Apartments,47.731273,-122.293062,0.832,53033021100,King,4125,507136000,0,1.011477973,31.78343642,Relatively High,47.7412054,-122.3128854,98155,0.000312904,2,43498.46,201000,41733.75723,199000,83,37
109,ARCO,46.3092033,-119.9780366,0,0,,,,,"46.3092032975452,-119.9780366",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,69,46.3056574,-119.9711732,0.4095,I82,1,2,2,6,44,Sunnyside High School,46.3232859,-119.993958,1.2359,53077001801,,,,,,,,,,,0.022207767,0,9218.214286,28000,9965.16129,28000,8,0
112,ARCO,47.567135,-121.8883743,0,2,Snoqualmie Falls,47.5417386,-121.8381033,2.9314,"47.5671349975452,-121.8883743",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,22,47.5302141,-121.9423991,3.5894,I90,0,5,39,390,500,Valet Parking,47.542153,-121.836634,2.9698,53033032601,King,2785,296507000,4323144.76,23.67591673,26.47302472,Relatively High,47.581599,-121.8693353,98024,0.007455851,1,25425.18519,107000,23047.07317,67000,21,0
116,ARCO,46.6471459,-122.9568898,0,0,,,,,"46.6471458975452,-122.9568898",Lewis,27442,83,1,17,20,45,1072,150,856,66,1,2311,76,46.6433797,-122.9537383,0.3004,I5,0,2,4,5,187,TWIN TRANSIT MELLEN ST. 2,46.711291,-122.976524,4.5337,53041971000,Lewis,2949,354127000,1079464.412,3.733575838,34.32370271,Relatively High,46.6368198,-122.946738,98532,0.001124445,2,19398.57143,75000,22564.5,75000,2,1
117,ARCO,48.7142781,-122.4777528,0,1,Mindport Exhibits,48.7508811,-122.4806741,2.5354,"48.7142780975452,-122.4777528",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,250,48.7114461,-122.4754002,0.2234,I5,7,22,27,51,101,SEHOME HS SEHOME HIGH #1,48.727512,-122.48124,0.9291,53073001202,Whatcom,3515,419459000,23346.37394,22.21484614,26.58542883,Relatively High,48.659891,-122.4547135,98229,0.007475908,1,22109.39655,69000,22914.72222,69000,54,9
118,ARCO,48.7948363,-122.4855668,0,1,Mindport Exhibits,48.7508811,-122.4806741,3.0486,"48.7948362975452,-122.4855668",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,256 B,48.7827424,-122.4838669,0.8401,I5,8,27,27,37,88,Community Food CoOp,48.791491,-122.492374,0.387,53073000102,,,,,,,,,,,0.002335108,2,19536.08392,69000,24905.19481,69000,63,15
123,ARCO,46.801908,-123.0126769,0,0,,,,,"46.8019079975452,-123.0126769",Thurston,140883,467,2,70,110,285,4356,563,3373,420,17,9663,88,46.7983597,-123.0095032,0.2878,I5,1,1,5,54,207,Grand Mound Liquor Store,46.798453,-123.0123,0.2396,53067012720,Thurston,6400,484127000,18701972.9,29.94879777,24.09452007,Relatively Moderate,46.7921442,-123.085357,98579,0.009310843,1,17703.29412,75000,21757.89474,68000,2,0
127,ARCO,47.16624,-122.4841115,0,9,Bradley BlockHouse & Flett House,47.1865766,-122.5185923,2.1464,"47.1662399975452,-122.4841115",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,,47.1634222,-122.4791185,0.3052,I5,4,31,109,175,500,LAKEVIEW L&P 1 LLP 1,47.153199,-122.504023,1.3003,53053071807,Pierce,3480,581020000,989.4513843,1.599631783,34.03839902,Relatively High,47.1696254,-122.4954777,98499,0.000501669,2,42628.53723,219000,46947.4359,190000,64,4
129,ARCO,47.5384559,-122.0359822,0,1,Fantastic Erratic,47.5302635,-122.0803656,2.1488,"47.5384558975452,-122.0359822",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,18,47.5393936,-122.0349382,0.0811,I90,22,29,252,500,500,RSS-1 RSS #1,47.534915,-122.037552,0.2557,53033032103,King,4280,820359000,23410.63334,1.565445926,33.36684004,Relatively High,47.5385933,-122.0479034,98029,0.000479383,2,38730.76923,185000,34136.96429,111000,57,11
130,ARCO,47.5515934,-122.0596399,0,1,Fantastic Erratic,47.5302635,-122.0803656,1.7645,"47.5515933975452,-122.0596399",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,15,47.5461753,-122.0544731,0.4457,I90,17,46,264,500,500,Holiday Inn Seattle-Issaquah - Tesla Destination,47.55146,-122.057884,0.0825,53033032219,,,,,,,,,,,0.000892742,2,39548.14925,185000,25698.05195,111000,99,13
131,ARCO,47.6277946,-122.1675135,0,2,Microsoft Visitor Center,47.6426765,-122.1367218,1.7662,"47.6277945975452,-122.1675135",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,13 B,47.6231255,-122.1888613,1.0463,I90,149,218,500,500,500,BLOCK 16 FB BELLEVUE 15,47.622172,-122.175417,0.5357,53033023702,,,,,,,,,,,0.000421805,2,50721.78862,240000,46545,185000,440,36
133,ARCO,47.8784912,-122.2064099,0,0,,,,,"47.8784911975452,-122.2064099",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,,47.8941447,-122.2171661,1.1922,I5,3,30,105,500,500,"Walgreens - Everett, WA #4730",47.8789325,-122.2071316,0.0453,53061041606,Snohomish,5287,525137000,0,0.975264308,24.95369042,Relatively High,47.8857346,-122.1969528,98208,0.000308592,2,34034.59341,187000,37898.67925,182000,41,35
134,ARCO,47.0537516,-120.6619848,0,0,,,,,"47.0537515975452,-120.6619848",Kittitas,24313,50,0,12,6,32,729,96,602,31,3,1561,101,47.0532219,-120.662653,0.0483,I90,0,0,5,9,61,Ellensburg,46.994236,-120.549197,6.7254,53037975203,,,,,,,,,,,0.019136056,0,15060,33000,11933.33333,32000,0,0
135,ARCO,46.3447959,-120.1798671,0,0,,,,,"46.3447958975452,-120.1798671",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,58,46.3492096,-120.1829591,0.3391,I82,0,0,4,7,46,CITY OF ZILLAH P&R SOUTH,46.405006,-120.270737,6.0126,53077002103,,,,,,,,,,,0.00820733,1,10230.93333,29000,9845.833333,26000,0,0
136,ARCO,46.5627194,-120.4756524,0,1,Yakima Ice Rink,46.5964985,-120.4801896,2.3465,"46.5627193975452,-120.4756524",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,36,46.5684988,-120.4721887,0.4324,I82,0,7,13,16,29,Valley Nissan,46.590246,-120.500687,2.2455,53077001400,Yakima,3444,423321000,144239.8595,2.138905466,23.10802033,Relatively Moderate,46.5616817,-120.4803555,98902,0.000648392,2,14367.7551,51000,16245.74713,51000,11,13
141,ARCO,47.9255186,-122.2242794,0,0,,,,,"47.9255185975452,-122.2242794",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,,47.9242083,-122.2047401,0.9102,I5,5,18,66,247,500,Chevrolet of Everett,47.931316,-122.219758,0.4525,53061041202,Snohomish,5791,506829000,0,1.023412772,27.03263743,Relatively High,47.9282413,-122.2252643,98203,0.000328087,2,35061.37363,187000,36580.24096,182000,21,19
142,ARCO,47.9934161,-122.2015591,0,2,Lake Stevens Monster,47.9969252,-122.1157727,3.9783,"47.9934160975452,-122.2015591",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,195,47.9875633,-122.1829596,0.9514,I5,6,13,36,150,500,Providence Regional Medical Center Everett,48.00101,-122.2061313,0.5663,53061040300,Snohomish,2937,287436000,0,0.405122929,25.46016151,Relatively High,47.9941342,-122.2000385,98201,0.000126452,2,32690,182000,36714.05172,182000,28,10
144,Astro,46.9765549,-120.5428921,0,0,,,,,"46.9765548975452,-120.5428921",Kittitas,24313,50,0,12,6,32,729,96,602,31,3,1561,109,46.973395,-120.5396861,0.2658,I90,5,5,5,6,55,Holiday Inn Express - Ellensburg,46.976691,-120.541869,0.0492,53037975600,Kittitas,2615,402555000,321875.7818,3.12536596,23.59485295,Relatively Moderate,46.9829953,-120.5539575,98926,0.000980165,2,11640.2381,33000,12009,33000,2,22
147,Astro,48.1347619,-122.1833792,0,1,Giant Arborvitae (Big Cedar Stump),48.1686403,-122.1891789,2.3586,"48.1347618975452,-122.1833792",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,206,48.1422869,-122.1869123,0.5455,I5,1,6,16,48,500,Safeway,48.1517906,-122.1817994,1.1801,53061052803,Snohomish,5103,557143000,4158496.829,5.46682594,24.1716142,Relatively Moderate,48.1335519,-122.1637626,98271,0.001705116,2,29886.92308,138000,34240.38462,123000,9,5
162,Cenex,46.2531615,-119.8803882,0,0,,,,,"46.2531614975452,-119.8803882",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,75,46.2532617,-119.8734535,0.3318,I82,0,1,4,4,44,Prosser,46.219996,-119.78951,4.9161,53077001801,,,,,,,,,,,0.022207767,0,8869.491525,28000,9528.571429,28000,0,1
164,CENEX,47.0832884,-119.8594695,0,0,,,,,"47.0832883975452,-119.8594695",Grant,22162,44,0,10,4,30,680,186,421,73,2,1450,149,47.0873677,-119.856894,0.3071,I90,0,0,1,3,47,Cave B Estate Winery & Resort - Tesla Destination,47.097647,-119.984624,5.9771,53025010700,Grant,2755,240849000,255675913.1,329.5852093,27.15983954,Relatively High,47.0474885,-119.6084876,99357,0.109659153,0,5819.75,16000,5685.172414,16000,0,0
165,Cenex TRENT CARDTROL,47.6633057,-117.3717069,0,0,,,,,"47.6633056975452,-117.3717069",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,283 A,47.6540505,-117.3696848,0.6471,I90,13,30,58,69,74,SCAFCO Steel Stud Co,47.658731,-117.369055,0.3397,53063014500,Spokane,2104,1026375000,830.4604201,3.040994951,14.88464496,Relatively Low,47.6619878,-117.373987,99202,0.000951594,2,25210.74803,122000,32182.79661,122000,64,3
166,CFN,46.5810842,-120.4730299,0,1,Yakima Ice Rink,46.5964985,-120.4801896,1.1192,"46.5810841975452,-120.4730299",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,34,46.5813427,-120.4718152,0.0605,I82,4,7,13,16,29,Valley Nissan,46.590246,-120.500687,1.4595,53077001502,Yakima,2804,159389000,0,0.650813531,18.68608651,Relatively Moderate,46.5815704,-120.4858654,98902,0.000204996,2,14195.03356,51000,15857.40385,51000,11,13
167,CFN,46.607128,-122.9056643,0,0,,,,,"46.6071279975452,-122.9056643",Lewis,27442,83,1,17,20,45,1072,150,856,66,1,2311,72,46.6089591,-122.9100378,0.2434,I5,0,0,4,6,162,TWIN TRANSIT MELLEN ST. 2,46.711291,-122.976524,7.9516,53041971400,Lewis,2608,350762000,6591452.903,21.1546031,32.94459937,Relatively High,46.6131369,-122.9633237,98532,0.006476835,1,18914.86486,75000,21929.3617,70000,0,0
169,CFN,47.2338614,-122.3371813,0,4,Wagon Trail,47.2754374,-122.3088968,3.1676,"47.2338613975452,-122.3371813",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,137,47.2411216,-122.351387,0.835,I5,1,39,125,237,500,BJ's Bingo & Gaming,47.2439401,-122.3698252,1.6841,53053940012,,,,,,,,,,,0.000291606,2,39765.5,219000,43036.50794,219000,78,9
172,Cheveron,45.8504323,-122.7050677,0,0,,,,,"45.8504322975452,-122.7050677",Clark,259381,953,5,230,198,520,7013,1032,5117,864,43,15975,16,45.8557292,-122.7047193,0.3668,I5,14,16,23,67,80,ILANI 3A-4 DUAL,45.850762,-122.708196,0.1524,53011040301,Clark,1471,134653000,2076112.435,10.95481992,15.46757829,Relatively Low,45.8446744,-122.707967,98642,0.003387505,1,28610.10101,126000,30664.86486,107000,30,1
173,Chevron,47.2222452,-122.4754357,0,9,Events on 6th,47.2550164,-122.4698862,2.2817,"47.2222451975452,-122.4754357",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,133,47.2214212,-122.4633226,0.5719,I5,22,79,112,218,500,Tacoma Nissan,47.21978,-122.48576,0.5141,53053062600,Pierce,2977,1060311000,0,2.681918546,36.85974608,Very High,47.2203846,-122.4773836,98409,0.000829661,2,40967.46377,219000,45415.02564,219000,154,16
174,Chevron,48.997798,-122.7491203,0,0,,,,,"48.9977979975452,-122.7491203",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,276,48.9956575,-122.7483034,0.1526,I5,3,3,5,15,73,BLAINE STATION 1,48.995255,-122.75184,0.2149,53073010409,,,,,,,,,,,0.000814571,2,5195.217391,21000,3969,11000,4,0
176,Chevron,47.2392201,-122.3578584,0,4,Wagon Trail,47.2754374,-122.3088968,3.3999,"47.2392200975452,-122.3578584",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,137,47.2405897,-122.3632091,0.2685,I5,2,48,124,241,500,BJ's Bingo & Gaming,47.2439401,-122.3698252,0.6499,53053940002,Pierce,3945,942609000,230639.911,5.154739307,35.36071362,Relatively High,47.2491493,-122.3641906,98424,0.001613809,2,39766.9,219000,42985.54217,219000,93,15
177,Chevron,48.7561325,-122.4630397,1,1,Mindport Exhibits,48.7508811,-122.4806741,0.8824,"48.7561324975452,-122.4630397",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,254,48.7566236,-122.4617918,0.0663,I5,16,27,27,45,96,Bellingham Nissan,48.755607,-122.454132,0.4078,53073000501,Whatcom,5189,590145000,0,0.981411824,25.08271288,Relatively High,48.7564834,-122.468299,98225,0.000309446,2,20920.99237,69000,23464.63415,69000,63,15
182,Chevron,46.3089845,-120.0206434,0,0,,,,,"46.3089844975452,-120.0206434",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,67,46.3062666,-120.0131528,0.4043,I82,2,2,2,6,44,SS Central Park,46.3227794,-120.015553,0.9847,53077002006,,,,,,,,,,,0.000571179,2,9457.241379,28000,10167.40741,28000,8,0
184,Chevron,46.1848836,-122.9060941,0,11,Pluto,46.1460633,-122.9503238,3.4205,"46.1848835975452,-122.9060941",Cowlitz,62162,149,2,48,25,74,1772,259,1373,140,14,3856,42,46.1802919,-122.8992668,0.4558,I5,0,3,4,6,83,Panera Bread - Tesla Supercharger,46.143261,-122.898533,2.9018,53015000901,,,,,,,,,,,0.000437786,2,17199.40397,72000,19526.25,59000,1,16
189,Chevron,47.0399305,-122.8914419,0,0,,,,,"47.0399304975452,-122.8914419",Thurston,140883,467,2,70,110,285,4356,563,3373,420,17,9663,105 A,47.0359221,-122.8832424,0.4757,I5,23,48,54,67,500,CAPITAL GATEWAY STATION 1,47.035867,-122.894632,0.3188,53067010300,Thurston,5064,689203000,6792.921554,1.532849651,25.03815966,Relatively High,47.0447883,-122.8734533,98506,0.000469539,2,32125.72327,133000,35324.1,133000,82,28
190,Chevron,46.327876,-119.999631,0,0,,,,,"46.3278759975452,-119.999631",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,67,46.3062666,-120.0131528,1.6283,I82,2,2,2,6,44,Sunnyside High School,46.3232859,-119.993958,0.4174,53077002003,,,,,,,,,,,0.000627098,2,9736.071429,28000,9875.714286,28000,8,0
191,Chevron,46.3751782,-120.3275735,0,0,,,,,"46.3751781975452,-120.3275735",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,50,46.4170264,-120.3206151,2.9136,I82,0,2,5,16,32,CITY OF ZILLAH P&R SOUTH,46.405006,-120.270737,3.4073,53077940005,Yakima,4695,301423000,2271179.84,1.982720257,23.78133197,Relatively Moderate,46.3731394,-120.3161842,98953,0.000601969,2,10467.21311,29000,10743.58974,29000,4,0
194,Chevron,46.6463653,-122.9552459,0,0,,,,,"46.6463652975452,-122.9552459",Lewis,27442,83,1,17,20,45,1072,150,856,66,1,2311,76,46.6433797,-122.9537383,0.2186,I5,0,2,4,5,187,TWIN TRANSIT MELLEN ST. 2,46.711291,-122.976524,4.6031,53041971000,Lewis,2949,354127000,1079464.412,3.733575838,34.32370271,Relatively High,46.6368198,-122.946738,98532,0.001124445,2,19398.57143,75000,23709.66102,75000,2,1
195,Chevron,47.194962,-120.9407675,0,1,KBHR Set,47.2232412,-120.9932245,3.1468,"47.1949619975452,-120.9407675",Kittitas,24313,50,0,12,6,32,729,96,602,31,3,1561,84,47.19042,-120.9318804,0.5227,I90,2,4,4,4,67,Cle Elum,47.188833,-120.903139,1.8188,53037975103,,,,,,,,,,,0.000583936,2,11844.40678,36000,11174.14634,36000,4,14
199,Chevron,47.0609872,-122.7412698,0,0,,,,,"47.0609871975452,-122.7412698",Thurston,140883,467,2,70,110,285,4356,563,3373,420,17,9663,111,47.0643741,-122.7590318,0.8691,I5,5,14,55,148,500,"Walgreens - Lacey, WA #6917",47.056479,-122.762767,1.0599,53067012330,Thurston,4246,394803000,4800.606754,1.224012452,19.1296326,Relatively Moderate,47.0571389,-122.7532346,98503,0.000377146,2,37132.6087,134000,38856.48148,128000,28,21
200,Chevron,47.0657885,-122.7216569,0,0,,,,,"47.0657884975452,-122.7216569",Thurston,140883,467,2,70,110,285,4356,563,3373,420,17,9663,114,47.0679297,-122.725374,0.2294,I5,1,10,47,152,500,InterCityTransit,47.067908,-122.76289,1.9482,53067012320,Thurston,2839,200912000,3274918.489,11.51703887,31.8457354,Relatively High,47.0275683,-122.6839154,98513,0.003626234,1,38157.27848,146000,41385.29412,128000,20,7
201,Chevron,47.5495205,-122.3345438,1,14,Seattle Escape Games,47.5570432,-122.338531,0.5526,"47.5495204975452,-122.3345438",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,161,47.5516486,-122.3170888,0.8281,I5,12,185,500,500,500,DC CORRIDOR SCC GTOWN L2-1,47.542276,-122.324533,0.6853,53033010900,King,1287,895881000,8905.793107,1.845467946,38.43464169,Very High,47.5408335,-122.3175563,98108,0.000693402,2,47574.08,240000,50688.04688,240000,413,61
207,Chevron,48.7723262,-122.4582975,0,1,Mindport Exhibits,48.7508811,-122.4806741,1.8004,"48.7723261975452,-122.4582975",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,255,48.7681611,-122.4622283,0.3393,I5,13,27,27,42,93,Vision Plus,48.763595,-122.464329,0.6636,53073000700,Whatcom,6489,583892000,1338.389531,1.219622086,28.06462818,Relatively High,48.7639099,-122.449936,98226,0.000385565,2,20518.75,69000,24015.85366,69000,63,15
208,Chevron,47.2421219,-122.4125822,0,5,Pacific Grill Events Center,47.2483674,-122.4377775,1.2595,"47.2421218975452,-122.4125822",Pierce,471475,2836,19,285,654,1878,19355,3106,13641,2608,149,44531,135,47.2390248,-122.4109751,0.2271,I5,34,74,128,234,500,Central WW Treatment Plant,47.2478256,-122.4141119,0.401,53053060200,Pierce,1928,979018000,64252.77028,6.070989469,36.02761482,Very High,47.2668489,-122.4078355,98421,0.002292409,2,40679.78,219000,45206.89024,219000,147,16
210,Chevron,48.7447841,-122.471262,1,1,Mindport Exhibits,48.7508811,-122.4806741,0.6018,"48.7447840975452,-122.471262",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,253,48.7452153,-122.4659412,0.2445,I5,17,27,27,45,98,CFC Holly ST Lot,48.7472802,-122.4762196,0.2845,53073000501,Whatcom,5189,590145000,0,0.981411824,25.08271288,Relatively High,48.7564834,-122.468299,98225,0.000309446,2,21169.68504,69000,23475.2439,69000,63,15
211,Chevron,48.7297253,-122.4750012,0,1,Mindport Exhibits,48.7508811,-122.4806741,1.4861,"48.7297252975452,-122.4750012",Whatcom,112979,267,4,33,63,167,3000,356,2525,119,8,6542,252,48.7253518,-122.4737083,0.3082,I5,15,26,27,47,100,Bellingham - Sehome Village,48.73116,-122.47119,0.2002,53073001204,,,,,,,,,,,0.000204013,2,21905.56452,69000,22622.40964,69000,59,15
217,Chevron,47.5377059,-122.0367257,0,1,Fantastic Erratic,47.5302635,-122.0803656,2.102,"47.5377058975452,-122.0367257",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,18,47.5393936,-122.0349382,0.1435,I90,22,29,250,500,500,RSS-1 RSS #1,47.534915,-122.037552,0.1969,53033032103,King,4280,820359000,23410.63334,1.565445926,33.36684004,Relatively High,47.5385933,-122.0479034,98029,0.000479383,2,38628.75399,185000,34136.96429,111000,57,11
220,Chevron,46.7283604,-122.9783507,0,0,,,,,"46.7283603975452,-122.9783507",Lewis,27442,83,1,17,20,45,1072,150,856,66,1,2311,82,46.7335902,-122.9755046,0.3861,I5,4,4,5,10,195,Centralia Outlets - Tesla Supercharger,46.729872,-122.977392,0.114,53041970300,Lewis,4973,492654000,1321895.188,5.769665044,44.8909934,Very High,46.7490901,-123.0037393,98531,0.001828427,2,20959.68421,75000,19388.11321,75000,3,22
222,Chevron,46.2675057,-119.9217089,0,0,,,,,"46.2675056975452,-119.9217089",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,73,46.2705409,-119.9241593,0.2404,I82,0,0,4,6,44,Sunnyside High School,46.3232859,-119.993958,5.1778,53077001801,,,,,,,,,,,0.022207767,0,9123.030303,28000,10046.15385,28000,0,0
223,Chevron,46.4060912,-120.2778035,0,0,,,,,"46.4060911975452,-120.2778035",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,52,46.4056644,-120.2842525,0.309,I82,2,2,5,16,38,CITY OF ZILLAH P&R NORTH,46.405066,-120.270721,0.3452,53077002201,,,,,,,,,,,0.007168527,1,10335.48387,29000,11030.55556,29000,4,0
224,Chevron,47.5241335,-122.3151932,0,1,Seattle Escape Games,47.5570432,-122.338531,2.5238,"47.5241334975452,-122.3151932",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,161,47.5421855,-122.3038874,1.3557,I90,10,41,500,500,500,Ram Mounts - Tesla Destination,47.528324,-122.316751,0.2989,53033011200,King,3906,526242000,6403.490982,1.070262003,61.49708454,Very High,47.5296655,-122.3262393,98108,0.000313965,2,47642.68,240000,41375.92391,240000,55,36
226,Chevron,47.620869,-122.2276006,1,6,Xanadu 2.0,47.6277984,-122.241986,0.8243,"47.6208689975452,-122.2276006",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.6198563,-122.1889012,1.8057,I90,84,280,500,500,500,BELLEVUE SQUARE BELL SQ WEST #1,47.616107,-122.205532,1.0804,53033024200,King,2953,499008000,7300.710485,1.430888607,22.81319648,Relatively Moderate,47.634866,-122.2402688,98039,0.001815673,2,48609.62,240000,55682.84314,240000,592,61
227,Chevron,47.1020659,-119.2463028,0,0,,,,,"47.1020658975452,-119.2463028",Grant,22162,44,0,10,4,30,680,186,421,73,2,1450,179,47.0993007,-119.2478537,0.2047,I90,1,4,4,4,15,Fairfield Inn & Suites by Marriott Moses Lake - Tesla Destination,47.103231,-119.251047,0.2375,53025011002,,,,,,,,,,,0.009217354,1,10042.5,29000,11668.62069,29000,2,14
228,Chevron,46.9757506,-120.5416555,0,0,,,,,"46.9757505975452,-120.5416555",Kittitas,24313,50,0,12,6,32,729,96,602,31,3,1561,109,46.973395,-120.5396861,0.1876,I90,5,5,5,6,55,Holiday Inn Express - Ellensburg,46.976691,-120.541869,0.0658,53037975402,Kittitas,4855,499900000,1274945.476,5.477183898,25.53133787,Relatively High,46.9813828,-120.5169346,98926,0.001681376,2,11640.2381,33000,12009,33000,2,22
231,Chevron,47.0059764,-120.5858983,0,0,,,,,"47.0059763975452,-120.5858983",Kittitas,24313,50,0,12,6,32,729,96,602,31,3,1561,106,47.002554,-120.5864223,0.238,I90,1,5,5,7,57,Ellensburg,46.994236,-120.549197,1.9123,53037975500,Kittitas,5753,468458000,1016530.388,6.236359273,23.86137703,Relatively Moderate,47.0198906,-120.5839376,98926,0.001954957,2,11460.73171,33000,13811.53846,33000,2,22
240,Chevron,47.5781144,-122.2976155,0,15,Comedy Underground,47.6005858,-122.333578,2.2871,"47.5781143975452,-122.2976155",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,3 B,47.5905257,-122.3035394,0.9019,I90,14,254,500,500,500,North Beacon Hill,47.58002,-122.312203,0.6933,53033009500,King,5906,827442000,0,1.002340483,30.78047145,Relatively High,47.5783426,-122.2831943,98144,0.000657521,2,47353.74,240000,57847.74648,240000,579,67
241,Chevron,47.7417969,-122.3448137,0,1,Historic Carousel,47.6701584,-122.3521552,4.967,"47.7417968975452,-122.3448137",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.7436959,-122.3297727,0.7119,I5,6,43,386,500,500,"Walgreens - Shoreline, WA #3788",47.7348902,-122.3445775,0.4779,53033021000,King,5594,659639000,0,1.017519697,31.59607572,Relatively High,47.7396007,-122.3357847,98133,0.000315536,2,43736.01307,201000,41710.95238,199000,58,35
245,Chevron,47.7768975,-122.3135036,0,0,,,,,"47.7768974975452,-122.3135036",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.778466,-122.3172563,0.2054,I5,9,55,189,500,500,MOUNTLAKE EVCS STATION2,47.787867,-122.31192,0.7623,53033020401,King,3426,424062000,0,0.89313076,28.72803199,Relatively High,47.7708201,-122.3195433,98043,0.00027744,2,41743.1875,199000,38576.64975,199000,99,35
