,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
393,526,47.6804503,-122.4083462,nan,47.6929612,-122.3296637,3.7646,I5
394,1149,47.443733,-122.197506,nan,47.468448,-122.2127413,1.8521,I5
395,1872,47.4418201,-122.1973497,nan,47.468448,-122.2127413,1.9775,I5
396,1786,48.419628,-122.3361756,226,48.4208727,-122.3349356,0.1032,I5
397,1697,47.411674,-122.2284166,152,47.4287125,-122.2747094,2.4664,I5
398,120,47.7659671,-122.210435,24,47.7736732,-122.1907124,1.0606,I5
399,1637,47.4117394,-122.2275339,152,47.4287125,-122.2747094,2.5006,I5
400,315,47.9444288,-122.1092111,192,47.9519758,-122.1991347,4.1988,I5
401,1619,47.487844,-122.1798968,4,47.493774,-122.1923041,0.7103,I5
402,2028,47.5000055,-122.1802206,5,47.4994564,-122.1953416,0.7076,I5
403,1239,48.4214447,-122.345898,226,48.4208727,-122.3349356,0.5048,I5
404,906,47.7639463,-122.2085209,23 B,47.7635968,-122.1862926,1.0338,I5
405,1599,47.4521765,-122.186674,nan,47.4709986,-122.2051074,1.5615,I5
